date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:28:56	249/249	---M--	200	added ('OK')	image/png	etag:%22f9-5c60ba28d5795%22	https://templates.iqonic.design/findash/html/images/small/flag-06.png	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/images/small/flag-06.png	(from https://templates.iqonic.design/findash/html/index.html)
22:28:56	5592/5592	---M--	200	added ('OK')	image/jpeg	etag:%2215d8-5c60ba28d5795%22	https://templates.iqonic.design/findash/html/images/user/01.jpg	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/images/user/01.jpg	(from https://templates.iqonic.design/findash/html/index.html)
22:28:56	5460/5460	---M--	200	added ('OK')	image/jpeg	etag:%221554-5c60ba28d5795%22	https://templates.iqonic.design/findash/html/images/user/02.jpg	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/images/user/02.jpg	(from https://templates.iqonic.design/findash/html/index.html)
22:28:56	5330/5330	---M--	200	added ('OK')	image/jpeg	etag:%2214d2-5c60ba28d5795%22	https://templates.iqonic.design/findash/html/images/user/03.jpg	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/images/user/03.jpg	(from https://templates.iqonic.design/findash/html/index.html)
22:28:57	5846/5846	---M--	200	added ('OK')	image/jpeg	etag:%2216d6-5c60ba28d5795%22	https://templates.iqonic.design/findash/html/images/user/04.jpg	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/images/user/04.jpg	(from https://templates.iqonic.design/findash/html/index.html)
22:28:57	15673/15673	---M--	200	added ('OK')	image/jpeg	etag:%223d39-5c60ba28d5795%22	https://templates.iqonic.design/findash/html/images/user/05.jpg	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/images/user/05.jpg	(from https://templates.iqonic.design/findash/html/index.html)
22:28:57	3318/3318	---M--	200	added ('OK')	image/jpeg	etag:%22cf6-5c60ba28d5795%22	https://templates.iqonic.design/findash/html/images/user/1.jpg	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/images/user/1.jpg	(from https://templates.iqonic.design/findash/html/index.html)
22:28:58	45474/45474	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2009:49:48%20GMT	https://templates.iqonic.design/findash/html/account-setting.html	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/account-setting.html	(from https://templates.iqonic.design/findash/html/index.html)
22:28:58	47128/47128	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2009:49:48%20GMT	https://templates.iqonic.design/findash/html/privacy-setting.html	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/privacy-setting.html	(from https://templates.iqonic.design/findash/html/index.html)
22:28:58	6395/6395	---M--	200	added ('OK')	image/png	etag:%2218fb-5c60ba28b7334%22	https://templates.iqonic.design/findash/html/images/page-img/29.png	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/images/page-img/29.png	(from https://templates.iqonic.design/findash/html/index.html)
22:28:59	4327/4327	---M--	200	added ('OK')	image/png	etag:%2210e7-5c60ba28b7334%22	https://templates.iqonic.design/findash/html/images/page-img/30.png	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/images/page-img/30.png	(from https://templates.iqonic.design/findash/html/index.html)
22:28:59	9106/9106	---M--	200	added ('OK')	image/png	etag:%222392-5c60ba28b7334%22	https://templates.iqonic.design/findash/html/images/page-img/31.png	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/images/page-img/31.png	(from https://templates.iqonic.design/findash/html/index.html)
22:28:59	5127/5127	---M--	200	added ('OK')	image/png	etag:%221407-5c60ba28b7334%22	https://templates.iqonic.design/findash/html/images/page-img/32.png	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/images/page-img/32.png	(from https://templates.iqonic.design/findash/html/index.html)
22:29:00	4235/4235	---M--	200	added ('OK')	image/png	etag:%22108b-5c60ba28b7334%22	https://templates.iqonic.design/findash/html/images/page-img/33.png	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/images/page-img/33.png	(from https://templates.iqonic.design/findash/html/index.html)
22:29:00	48880/48880	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2009:49:48%20GMT	https://templates.iqonic.design/findash/html/privacy-policy.html	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/privacy-policy.html	(from https://templates.iqonic.design/findash/html/index.html)
22:29:00	4818506/4818506	---M--	200	added ('OK')	image/png	etag:%2249864a-5c60ba28c7cd5%22	https://templates.iqonic.design/findash/html/images/page-img/45.png	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/images/page-img/45.png	(from https://templates.iqonic.design/findash/html/index.html)
22:29:01	46955/46955	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202023%2009:49:48%20GMT	https://templates.iqonic.design/findash/html/terms-of-service.html	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/terms-of-service.html	(from https://templates.iqonic.design/findash/html/index.html)
22:29:01	293429/293429	---MCZ	200	added ('OK')	application/javascript	etag:%2247a35-5c60ba28db556-gzip%22	https://templates.iqonic.design/findash/html/js/jquery.min.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/jquery.min.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:01	21004/21004	---M-Z	200	added ('OK')	application/javascript	etag:%22520c-5c60ba28dc4f6-gzip%22	https://templates.iqonic.design/findash/html/js/popper.min.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/popper.min.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:01	60010/60010	---M-Z	200	added ('OK')	application/javascript	etag:%22ea6a-5c60ba28d76d5-gzip%22	https://templates.iqonic.design/findash/html/js/bootstrap.min.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/bootstrap.min.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:02	1549/1549	---M-Z	200	added ('OK')	application/javascript	etag:%2260d-5c60ba28db556-gzip%22	https://templates.iqonic.design/findash/html/js/jquery.appear.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/jquery.appear.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:02	3470/3470	---M-Z	200	added ('OK')	application/javascript	etag:%22d8e-5c60ba28d9615-gzip%22	https://templates.iqonic.design/findash/html/js/countdown.min.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/countdown.min.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:02	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%221f6c-5c60ba28dd496-gzip%22	https://templates.iqonic.design/findash/html/js/waypoints.min.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/waypoints.min.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:03	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-5c60ba28db556-gzip%22	https://templates.iqonic.design/findash/html/js/jquery.counterup.min.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/jquery.counterup.min.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:03	8155/8155	---M-Z	200	added ('OK')	application/javascript	etag:%221fdb-5c60ba28de436-gzip%22	https://templates.iqonic.design/findash/html/js/wow.min.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/wow.min.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:04	447753/447753	---MCZ	200	added ('OK')	application/javascript	etag:%226d509-5c60ba28d76d5-gzip%22	https://templates.iqonic.design/findash/html/js/apexcharts.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/apexcharts.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:04	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:%22a76f-5c60ba28dd496-gzip%22	https://templates.iqonic.design/findash/html/js/slick.min.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/slick.min.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:04	70357/70357	---M-Z	200	added ('OK')	application/javascript	etag:%22112d5-5c60ba28dd496-gzip%22	https://templates.iqonic.design/findash/html/js/select2.min.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/select2.min.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:05	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-5c60ba28dc4f6-gzip%22	https://templates.iqonic.design/findash/html/js/owl.carousel.min.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/owl.carousel.min.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:05	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-5c60ba28db556-gzip%22	https://templates.iqonic.design/findash/html/js/jquery.magnific-popup.min.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/jquery.magnific-popup.min.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:06	48469/48469	---M-Z	200	added ('OK')	application/javascript	etag:%22bd55-5c60ba28dd496-gzip%22	https://templates.iqonic.design/findash/html/js/smooth-scrollbar.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/smooth-scrollbar.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:06	531385/531385	---MCZ	200	added ('OK')	application/javascript	etag:%2281bb9-5c60ba28dc4f6-gzip%22	https://templates.iqonic.design/findash/html/js/lottie.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/lottie.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:06	954190/954190	---MCZ	200	added ('OK')	application/javascript	etag:%22e8f4e-5c60ba28d9615-gzip%22	https://templates.iqonic.design/findash/html/js/core.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/core.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:06	145102/145102	---M-Z	200	added ('OK')	application/javascript	etag:%22236ce-5c60ba28d76d5-gzip%22	https://templates.iqonic.design/findash/html/js/charts.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/charts.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:07	2247/2247	---M-Z	200	added ('OK')	application/javascript	etag:%228c7-5c60ba28d6735-gzip%22	https://templates.iqonic.design/findash/html/js/animated.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/animated.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:07	1439/1439	---M-Z	200	added ('OK')	application/javascript	etag:%2259f-5c60ba28db556-gzip%22	https://templates.iqonic.design/findash/html/js/kelly.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/kelly.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:07	130384/130384	---M-Z	200	added ('OK')	application/javascript	etag:%221fd50-5c60ba28dc4f6-gzip%22	https://templates.iqonic.design/findash/html/js/maps.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/maps.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:08	245650/245650	---MCZ	200	added ('OK')	application/javascript	etag:%223bf92-5c60ba28de436-gzip%22	https://templates.iqonic.design/findash/html/js/worldLow.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/worldLow.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:08	91386/91386	---M-Z	200	added ('OK')	application/javascript	etag:%22164fa-5c60ba28dd496-gzip%22	https://templates.iqonic.design/findash/html/js/raphael-min.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/raphael-min.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:08	66047/66047	---M-Z	200	added ('OK')	application/javascript	etag:%22101ff-5c60ba28dc4f6-gzip%22	https://templates.iqonic.design/findash/html/js/morris.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/morris.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:08	35652/35652	---M-Z	200	added ('OK')	application/javascript	etag:%228b44-5c60ba28dc4f6-gzip%22	https://templates.iqonic.design/findash/html/js/morris.min.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/morris.min.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:09	48518/48518	---M-Z	200	added ('OK')	application/javascript	etag:%22bd86-5c60ba28d9615-gzip%22	https://templates.iqonic.design/findash/html/js/flatpickr.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/flatpickr.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:09	3948/3948	---M-Z	200	added ('OK')	application/javascript	etag:%22f6c-5c60ba28dd496-gzip%22	https://templates.iqonic.design/findash/html/js/style-customizer.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/style-customizer.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:10	238806/238806	---M-Z	200	added ('OK')	application/javascript	etag:%223a4d6-5c60ba28d76d5-gzip%22	https://templates.iqonic.design/findash/html/js/chart-custom.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/chart-custom.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:10	21626/21626	---M-Z	200	added ('OK')	application/javascript	etag:%22547a-5c7c218dd59b0-gzip%22	https://templates.iqonic.design/findash/html/js/custom.js	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/js/custom.js	(from https://templates.iqonic.design/findash/html/index.html)
22:29:10	1406/1406	---M-Z	200	added ('OK')	text/css	etag:%2257e-5c60ba28a59f3-gzip%22	https://templates.iqonic.design/findash/html/css/variable.css	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/css/variable.css	(from https://templates.iqonic.design/findash/html/css/typography.css)
22:29:10	4274/4274	---M-Z	200	added ('OK')	text/css	etag:%2210b2-5c60ba28a59f3-gzip%22	https://templates.iqonic.design/findash/html/css/style-customizer.css	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/css/style-customizer.css	(from https://templates.iqonic.design/findash/html/css/typography.css)
22:29:11	3351/3351	---M-Z	200	added ('OK')	text/css	etag:%22d17-5c60ba28a4a53-gzip%22	https://templates.iqonic.design/findash/html/css/owl.carousel.min.css	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/css/owl.carousel.min.css	(from https://templates.iqonic.design/findash/html/css/typography.css)
22:29:11	11114/11114	---M-Z	200	added ('OK')	text/css	etag:%222b6a-5c60ba28a4a53-gzip%22	https://templates.iqonic.design/findash/html/css/dripicons.css	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/css/dripicons.css	(from https://templates.iqonic.design/findash/html/css/typography.css)
22:29:11	83236/83236	---M-Z	200	added ('OK')	text/css	etag:%2214524-5c60ba28a59f3-gzip%22	https://templates.iqonic.design/findash/html/css/remixicon.css	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/css/remixicon.css	(from https://templates.iqonic.design/findash/html/css/typography.css)
22:29:12	37418/37418	---M-Z	200	added ('OK')	text/css	etag:%22922a-5c60ba28a4a53-gzip%22	https://templates.iqonic.design/findash/html/css/fontawesome.css	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/css/fontawesome.css	(from https://templates.iqonic.design/findash/html/css/typography.css)
22:29:12	89737/89737	---M-Z	200	added ('OK')	text/css	etag:%2215e89-5c60ba28a4a53-gzip%22	https://templates.iqonic.design/findash/html/css/line-awesome.min.css	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/css/line-awesome.min.css	(from https://templates.iqonic.design/findash/html/css/typography.css)
22:29:12	51284/51284	---M-Z	200	added ('OK')	text/css	etag:%22c854-5c60ba28a4a53-gzip%22	https://templates.iqonic.design/findash/html/css/ionicons.min.css	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/css/ionicons.min.css	(from https://templates.iqonic.design/findash/html/css/typography.css)
22:29:13	1332/1332	---M-Z	200	added ('OK')	text/css	etag:%22534-5c60ba28a59f3-gzip%22	https://templates.iqonic.design/findash/html/css/slick.css	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/css/slick.css	(from https://templates.iqonic.design/findash/html/css/typography.css)
22:29:13	3150/3150	---M-Z	200	added ('OK')	text/css	etag:%22c4e-5c60ba28a59f3-gzip%22	https://templates.iqonic.design/findash/html/css/slick-theme.css	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/css/slick-theme.css	(from https://templates.iqonic.design/findash/html/css/typography.css)
22:29:13	521/521	---M-Z	200	added ('OK')	text/css	etag:%22209-5c60ba28a4a53-gzip%22	https://templates.iqonic.design/findash/html/css/Chart.min.css	C:/Mes%20Sites%20Web/dashboard/templates.iqonic.design/findash/html/css/Chart.min.css	(from https://templates.iqonic.design/findash/html/css/typography.css)
